period,midpoint,Raw SEC,Smooth SEC,dH,Subregion
1991/07 - 1996/07,1994-01-28 12:02:43.476562,-0.048,-0.048,0.0,Jpp-K
1991/08 - 1996/08,1994-02-28 12:15:01.757812,-0.048,-0.048,-0.047733062878251076,Jpp-K
1991/09 - 1996/09,1994-03-31 12:55:09.960938,-0.048,-0.048,-0.09569103457033634,Jpp-K
1991/10 - 1996/10,1994-04-30 13:01:56.015625,-0.048,-0.047,-0.1436490062624216,Jpp-K
1991/11 - 1996/11,1994-05-31 13:14:14.296875,-0.048,-0.047,-0.19160697795450687,Jpp-K
1991/12 - 1996/12,1994-06-30 12:48:50.273438,-0.045,-0.046,-0.23794620856642723,Jpp-K
1992/01 - 1997/01,1994-07-31 13:01:08.554688,-0.045,-0.045,-0.2826666980981827,Jpp-K
1992/02 - 1997/02,1994-08-30 01:22:08.906250,-0.045,-0.044,-0.3273871876299381,Jpp-K
1992/03 - 1997/03,1994-09-29 00:56:44.882812,-0.045,-0.043,-0.3721076771616936,Jpp-K
1992/04 - 1997/04,1994-10-30 00:09:03.164062,-0.042,-0.042,-0.41542062535881996,Jpp-K
1992/05 - 1997/05,1994-11-28 23:43:39.140625,-0.04,-0.041,-0.4561778996139765,Jpp-K
1992/06 - 1997/06,1994-12-29 23:55:57.421875,-0.04,-0.04,-0.4957870412617922,Jpp-K
1992/07 - 1997/07,1995-01-29 00:02:43.476562,-0.04,-0.037,-0.5353961829096079,Jpp-K
1992/08 - 1997/08,1995-03-01 00:15:01.757812,-0.04,-0.034,-0.5750053245574236,Jpp-K
1992/09 - 1997/09,1995-04-01 00:55:09.960938,-0.026,-0.032,-0.6078980695456266,Jpp-K
1992/10 - 1997/10,1995-05-01 01:01:56.015625,-0.026,-0.029,-0.634074417874217,Jpp-K
1992/11 - 1997/11,1995-06-01 01:14:14.296875,-0.026,-0.026,-0.6602507662028074,Jpp-K
1992/12 - 1997/12,1995-07-01 00:48:50.273438,-0.026,-0.026,-0.6864271145313978,Jpp-K
1993/01 - 1998/01,1995-08-01 01:08:15.703125,-0.026,-0.025,-0.7126034628599882,Jpp-K
1993/02 - 1998/02,1995-08-30 01:16:31.406250,-0.024,-0.025,-0.737776156514883,Jpp-K
1993/03 - 1998/03,1995-09-29 00:56:18.515625,-0.024,-0.025,-0.7619451954960823,Jpp-K
1993/04 - 1998/04,1995-10-30 00:11:46.640625,-0.024,-0.022,-0.7861142344772816,Jpp-K
1993/05 - 1998/05,1995-11-28 23:51:33.750000,-0.024,-0.019,-0.8102832734584808,Jpp-K
1993/06 - 1998/06,1995-12-30 00:07:01.875000,-0.011,-0.016,-0.8278892291709781,Jpp-K
1993/07 - 1998/07,1996-01-28 23:46:48.984375,-0.011,-0.014,-0.8389321016147733,Jpp-K
1993/08 - 1998/08,1996-02-29 00:02:17.109375,-0.011,-0.011,-0.8499749740585685,Jpp-K
1993/09 - 1998/09,1996-03-31 00:17:45.234375,-0.011,-0.008,-0.8610178465023637,Jpp-K
1993/10 - 1998/10,1996-04-30 00:57:32.343750,-0.011,-0.005,-0.8720607189461589,Jpp-K
1993/11 - 1998/11,1996-05-31 01:13:00.468750,0.004,-0.002,-0.875349733280018,Jpp-K
1993/12 - 1998/12,1996-06-30 00:52:47.578125,0.004,0.001,-0.8708848895039409,Jpp-K
1994/01 - 1999/01,1996-07-31 01:08:15.703125,0.004,0.004,-0.8664200457278639,Jpp-K
1994/02 - 1999/02,1996-08-29 01:16:31.406250,0.004,0.003,-0.8619552019517869,Jpp-K
1994/03 - 1999/03,1996-09-28 00:56:18.515625,0.004,0.002,-0.8574903581757098,Jpp-K
1994/04 - 1999/04,1996-10-29 00:11:46.640625,-0.002,0.001,-0.8561060893116519,Jpp-K
1994/05 - 1999/05,1996-11-27 23:51:33.750000,-0.002,-0.0,-0.857802395359613,Jpp-K
1994/06 - 1999/06,1996-12-29 00:07:01.875000,-0.002,-0.002,-0.8594987014075741,Jpp-K
1994/07 - 1999/07,1997-01-27 23:46:48.984375,-0.002,-0.002,-0.8611950074555352,Jpp-K
1994/08 - 1999/08,1997-02-28 00:02:17.109375,-0.002,-0.002,-0.8632642372976989,Jpp-K
1994/09 - 1999/09,1997-03-31 01:17:45.234375,-0.002,-0.002,-0.865706390934065,Jpp-K
1994/10 - 1999/10,1997-04-30 00:57:32.343750,-0.002,-0.002,-0.8681485445704311,Jpp-K
1994/11 - 1999/11,1997-05-31 01:13:00.468750,-0.002,-0.003,-0.8705906982067972,Jpp-K
1994/12 - 1999/12,1997-06-30 00:52:47.578125,-0.002,-0.003,-0.8730328518431634,Jpp-K
1995/01 - 2000/01,1997-07-31 01:01:08.554688,-0.004,-0.004,-0.876501803053543,Jpp-K
1995/02 - 2000/02,1997-08-29 01:02:17.109375,-0.004,-0.004,-0.880997551837936,Jpp-K
1995/03 - 2000/03,1997-09-28 12:56:44.882812,-0.004,-0.005,-0.8854933006223291,Jpp-K
1995/04 - 2000/04,1997-10-29 12:09:03.164062,-0.004,-0.007,-0.8899890494067222,Jpp-K
1995/05 - 2000/05,1997-11-28 11:43:39.140625,-0.009,-0.009,-0.8969171834178269,Jpp-K
1995/06 - 2000/06,1997-12-29 11:55:57.421875,-0.012,-0.01,-0.9077865588478744,Jpp-K
1995/07 - 2000/07,1998-01-28 12:02:43.476562,-0.012,-0.012,-0.9201647904701531,Jpp-K
1995/08 - 2000/08,1998-02-28 12:15:01.757812,-0.012,-0.013,-0.9325430220924318,Jpp-K
1995/09 - 2000/09,1998-03-31 12:55:09.960938,-0.012,-0.013,-0.9449212537147105,Jpp-K
1995/10 - 2000/10,1998-04-30 13:01:56.015625,-0.015,-0.014,-0.9585812850855291,Jpp-K
1995/11 - 2000/11,1998-05-31 13:14:14.296875,-0.015,-0.014,-0.9735231162048876,Jpp-K
1995/12 - 2000/12,1998-06-30 12:48:50.273438,-0.015,-0.015,-0.9884649473242462,Jpp-K
1996/01 - 2001/01,1998-07-31 13:01:08.554688,-0.015,-0.017,-1.0034067784436047,Jpp-K
1996/02 - 2001/02,1998-08-30 01:22:08.906250,-0.017,-0.019,-1.0195739893242717,Jpp-K
1996/03 - 2001/03,1998-09-29 00:56:44.882812,-0.023,-0.02,-1.0399104719981551,Jpp-K
1996/04 - 2001/04,1998-10-30 00:09:03.164062,-0.023,-0.022,-1.0631908467039466,Jpp-K
1996/05 - 2001/05,1998-11-28 23:43:39.140625,-0.023,-0.023,-1.086471221409738,Jpp-K
1996/06 - 2001/06,1998-12-29 23:55:57.421875,-0.023,-0.023,-1.1097515961155295,Jpp-K
1996/07 - 2001/07,1999-01-29 00:02:43.476562,-0.023,-0.023,-1.1329586170613766,Jpp-K
1996/08 - 2001/08,1999-03-01 00:15:01.757812,-0.023,-0.023,-1.1560922842472792,Jpp-K
1996/09 - 2001/09,1999-04-01 00:55:09.960938,-0.023,-0.023,-1.1792259514331818,Jpp-K
1996/10 - 2001/10,1999-05-01 01:01:56.015625,-0.023,-0.024,-1.2023596186190844,Jpp-K
1996/11 - 2001/11,1999-06-01 01:14:14.296875,-0.023,-0.024,-1.225493285804987,Jpp-K
1996/12 - 2001/12,1999-07-01 00:48:50.273438,-0.026,-0.025,-1.2500374363735318,Jpp-K
1997/01 - 2002/01,1999-08-01 01:08:15.703125,-0.026,-0.025,-1.275992070324719,Jpp-K
1997/02 - 2002/02,1999-08-30 01:16:31.406250,-0.026,-0.026,-1.301946704275906,Jpp-K
1997/03 - 2002/03,1999-09-29 00:56:18.515625,-0.026,-0.026,-1.3279013382270932,Jpp-K
1997/04 - 2002/04,1999-10-30 01:11:46.640625,-0.025,-0.026,-1.3535621603950858,Jpp-K
1997/05 - 2002/05,1999-11-28 23:51:33.750000,-0.025,-0.025,-1.3789291707798839,Jpp-K
1997/06 - 2002/06,1999-12-30 00:07:01.875000,-0.025,-0.025,-1.404296181164682,Jpp-K
1997/07 - 2002/07,2000-01-28 23:46:48.984375,-0.025,-0.023,-1.42966319154948,Jpp-K
1997/08 - 2002/08,2000-02-29 00:02:17.109375,-0.025,-0.021,-1.455030201934278,Jpp-K
1997/09 - 2002/09,2000-03-31 01:17:45.234375,-0.013,-0.018,-1.4743751748465002,Jpp-K
1997/10 - 2002/10,2000-04-30 00:57:32.343750,-0.013,-0.016,-1.4876981102861464,Jpp-K
1997/11 - 2002/11,2000-05-31 01:13:00.468750,-0.013,-0.013,-1.5010210457257926,Jpp-K
1997/12 - 2002/12,2000-06-30 00:52:47.578125,-0.013,-0.013,-1.514343981165439,Jpp-K
1998/01 - 2003/01,2000-07-31 01:08:15.703125,-0.012,-0.013,-1.5271183894947171,Jpp-K
1998/02 - 2003/02,2000-08-29 01:16:31.406250,-0.013,-0.013,-1.539570442866534,Jpp-K
1998/03 - 2003/03,2000-09-28 00:56:18.515625,-0.013,-0.013,-1.5522486683912575,Jpp-K
1998/04 - 2003/04,2000-10-29 01:11:46.640625,-0.013,-0.011,-1.564926893915981,Jpp-K
1998/05 - 2003/05,2000-11-27 23:51:33.750000,-0.013,-0.01,-1.5776051194407046,Jpp-K
1998/06 - 2003/06,2000-12-29 00:07:01.875000,-0.005,-0.008,-1.586482223123312,Jpp-K
1998/07 - 2003/07,2001-01-27 23:46:48.984375,-0.005,-0.007,-1.5915582049638033,Jpp-K
1998/08 - 2003/08,2001-02-28 00:02:17.109375,-0.005,-0.005,-1.5966341868042946,Jpp-K
1998/09 - 2003/09,2001-03-31 01:17:45.234375,-0.005,-0.004,-1.6017101686447859,Jpp-K
1998/10 - 2003/10,2001-04-30 00:57:32.343750,-0.005,-0.003,-1.6067861504852772,Jpp-K
1998/11 - 2003/11,2001-05-31 01:13:00.468750,0.001,-0.002,-1.6090026023739483,Jpp-K
1998/12 - 2003/12,2001-06-30 00:52:47.578125,0.001,-0.001,-1.6083595243107993,Jpp-K
1999/01 - 2004/01,2001-07-31 01:01:08.554688,0.001,0.001,-1.6077164462476503,Jpp-K
1999/02 - 2004/02,2001-08-29 01:02:17.109375,0.001,0.001,-1.6070733681845013,Jpp-K
1999/03 - 2004/03,2001-09-28 12:56:44.882812,0.002,0.002,-1.6059018839732744,Jpp-K
1999/04 - 2004/04,2001-10-29 12:09:03.164062,0.003,0.002,-1.6037871377775446,Jpp-K
1999/05 - 2004/05,2001-11-28 11:43:39.140625,0.003,0.002,-1.6012575357453898,Jpp-K
1999/06 - 2004/06,2001-12-29 11:55:57.421875,0.003,0.004,-1.598727933713235,Jpp-K
1999/07 - 2004/07,2002-01-28 12:02:43.476562,0.003,0.005,-1.5961983316810802,Jpp-K
1999/08 - 2004/08,2002-02-28 12:15:01.757812,0.009,0.007,-1.590260385419242,Jpp-K
1999/09 - 2004/09,2002-03-31 12:55:09.960938,0.009,0.008,-1.5809140949277207,Jpp-K
1999/10 - 2004/10,2002-04-30 13:01:56.015625,0.009,0.009,-1.5715678044361994,Jpp-K
1999/11 - 2004/11,2002-05-31 13:14:14.296875,0.009,0.01,-1.562221513944678,Jpp-K
1999/12 - 2004/12,2002-06-30 12:48:50.273438,0.008,0.011,-1.553393097477965,Jpp-K
2000/01 - 2005/01,2002-07-31 13:01:08.554688,0.013,0.011,-1.5428614978445694,Jpp-K
2000/02 - 2005/02,2002-08-30 01:22:08.906250,0.013,0.012,-1.5301088410196826,Jpp-K
2000/03 - 2005/03,2002-09-29 00:56:44.882812,0.013,0.013,-1.5173561841947958,Jpp-K
2000/04 - 2005/04,2002-10-30 00:09:03.164062,0.013,0.013,-1.504603527369909,Jpp-K
2000/05 - 2005/05,2002-11-28 23:43:39.140625,0.012,0.012,-1.4921442101476714,Jpp-K
2000/06 - 2005/06,2002-12-29 23:55:57.421875,0.012,0.012,-1.479978232528083,Jpp-K
2000/07 - 2005/07,2003-01-29 00:02:43.476562,0.012,0.012,-1.4678122549084947,Jpp-K
2000/08 - 2005/08,2003-03-01 00:15:01.757812,0.012,0.012,-1.4556462772889063,Jpp-K
2000/09 - 2005/09,2003-04-01 00:55:09.960938,0.012,0.013,-1.443480299669318,Jpp-K
2000/10 - 2005/10,2003-05-01 01:01:56.015625,0.013,0.013,-1.4307721758959815,Jpp-K
2000/11 - 2005/11,2003-06-01 01:14:14.296875,0.013,0.013,-1.417521905968897,Jpp-K
2000/12 - 2005/12,2003-07-01 00:48:50.273438,0.013,0.013,-1.4042716360418126,Jpp-K
2001/01 - 2006/01,2003-08-01 01:08:15.703125,0.013,0.013,-1.3910213661147282,Jpp-K
2001/02 - 2006/02,2003-08-30 01:16:31.406250,0.012,0.013,-1.378351250081323,Jpp-K
2001/03 - 2006/03,2003-09-29 00:56:18.515625,0.012,0.012,-1.3662612879415974,Jpp-K
2001/04 - 2006/04,2003-10-30 00:11:46.640625,0.012,0.012,-1.3541713258018717,Jpp-K
2001/05 - 2006/05,2003-11-28 23:51:33.750000,0.012,0.013,-1.342081363662146,Jpp-K
2001/06 - 2006/06,2003-12-30 00:07:01.875000,0.012,0.013,-1.3299914015224203,Jpp-K
2001/07 - 2006/07,2004-01-28 23:46:48.984375,0.015,0.014,-1.316509603871964,Jpp-K
2001/08 - 2006/08,2004-02-29 00:02:17.109375,0.015,0.014,-1.3016359707107767,Jpp-K
2001/09 - 2006/09,2004-03-31 01:17:45.234375,0.015,0.015,-1.2867623375495896,Jpp-K
2001/10 - 2006/10,2004-04-30 00:57:32.343750,0.015,0.016,-1.2718887043884024,Jpp-K
2001/11 - 2006/11,2004-05-31 01:13:00.468750,0.018,0.017,-1.2555463121971115,Jpp-K
2001/12 - 2006/12,2004-06-30 00:52:47.578125,0.017,0.017,-1.237894851132296,Jpp-K
2002/01 - 2007/01,2004-07-31 01:08:15.703125,0.017,0.018,-1.2204030802240595,Jpp-K
2002/02 - 2007/02,2004-08-29 01:16:31.406250,0.017,0.019,-1.202911309315823,Jpp-K
2002/03 - 2007/03,2004-09-28 00:56:18.515625,0.017,0.02,-1.1854195384075865,Jpp-K
2002/04 - 2007/04,2004-10-29 01:11:46.640625,0.024,0.021,-1.1648548723896965,Jpp-K
2002/05 - 2007/05,2004-11-27 23:51:33.750000,0.024,0.022,-1.141217311262153,Jpp-K
2002/06 - 2007/06,2004-12-29 00:07:01.875000,0.024,0.024,-1.1175797501346096,Jpp-K
2002/07 - 2007/07,2005-01-27 23:46:48.984375,0.024,0.025,-1.0939421890070662,Jpp-K
2002/08 - 2007/08,2005-02-28 00:02:17.109375,0.024,0.027,-1.0703046278795227,Jpp-K
2002/09 - 2007/09,2005-03-31 01:17:45.234375,0.032,0.029,-1.0423043764894828,Jpp-K
2002/10 - 2007/10,2005-04-30 00:57:32.343750,0.032,0.031,-1.0099414348369464,Jpp-K
2002/11 - 2007/11,2005-05-31 01:13:00.468750,0.032,0.033,-0.97757849318441,Jpp-K
2002/12 - 2007/12,2005-06-30 00:52:47.578125,0.032,0.033,-0.9452155515318736,Jpp-K
2003/01 - 2008/01,2005-07-31 01:01:08.554688,0.035,0.034,-0.9114514183020219,Jpp-K
2003/02 - 2008/02,2005-08-29 01:02:17.109375,0.035,0.035,-0.8762860934948549,Jpp-K
2003/03 - 2008/03,2005-09-28 12:56:44.882812,0.035,0.035,-0.8411207686876878,Jpp-K
2003/04 - 2008/04,2005-10-29 13:09:03.164062,0.035,0.037,-0.8059554438805208,Jpp-K
2003/05 - 2008/05,2005-11-28 11:43:39.140625,0.035,0.038,-0.7707901190733537,Jpp-K
2003/06 - 2008/06,2005-12-29 11:55:57.421875,0.043,0.04,-0.7315923705464229,Jpp-K
2003/07 - 2008/07,2006-01-28 12:02:43.476562,0.043,0.042,-0.6883621982997283,Jpp-K
2003/08 - 2008/08,2006-02-28 12:15:01.757812,0.043,0.043,-0.6451320260530338,Jpp-K
2003/09 - 2008/09,2006-03-31 12:55:09.960938,0.043,0.044,-0.6019018538063392,Jpp-K
2003/10 - 2008/10,2006-04-30 13:01:56.015625,0.043,0.044,-0.5587689023232087,Jpp-K
2003/11 - 2008/11,2006-05-31 13:14:14.296875,0.045,0.045,-0.514512401423417,Jpp-K
2003/12 - 2008/12,2006-06-30 12:48:50.273438,0.045,0.045,-0.46903513034339994,Jpp-K
2004/01 - 2009/01,2006-07-31 13:01:08.554688,0.045,0.046,-0.42355785926338285,Jpp-K
2004/02 - 2009/02,2006-08-30 01:22:08.906250,0.045,0.046,-0.37808058818336576,Jpp-K
2004/03 - 2009/03,2006-09-29 00:56:44.882812,0.047,0.046,-0.3320094890659675,Jpp-K
2004/04 - 2009/04,2006-10-30 00:09:03.164062,0.047,0.046,-0.28534456191118807,Jpp-K
2004/05 - 2009/05,2006-11-28 23:43:39.140625,0.047,0.047,-0.23867963475640863,Jpp-K
2004/06 - 2009/06,2006-12-29 23:55:57.421875,0.047,0.047,-0.1920147076016292,Jpp-K
2004/07 - 2009/07,2007-01-29 00:02:43.476562,0.047,0.047,-0.14534978044684976,Jpp-K
2004/08 - 2009/08,2007-03-01 00:15:01.757812,0.047,0.047,-0.09840173867996782,Jpp-K
2004/09 - 2009/09,2007-04-01 00:55:09.960938,0.047,0.047,-0.05117058230098337,Jpp-K
2004/10 - 2009/10,2007-05-01 01:01:56.015625,0.047,0.046,-0.003939425921998918,Jpp-K
2004/11 - 2009/11,2007-06-01 01:14:14.296875,0.047,0.045,0.04329173045698553,Jpp-K
2004/12 - 2009/12,2007-07-01 00:48:50.273438,0.042,0.044,0.08809183503035456,Jpp-K
2005/01 - 2010/01,2007-08-01 01:08:15.703125,0.042,0.043,0.13046088779810816,Jpp-K
2005/02 - 2010/02,2007-08-30 01:16:31.406250,0.042,0.042,0.17282994056586176,Jpp-K
2005/03 - 2010/03,2007-09-29 00:56:18.515625,0.042,0.042,0.21519899333361536,Jpp-K
2005/04 - 2010/04,2007-10-30 00:11:46.640625,0.042,0.041,0.25756804610136896,Jpp-K
2005/05 - 2010/05,2007-11-28 23:51:33.750000,0.038,0.04,0.29784091154579073,Jpp-K
2005/06 - 2010/06,2007-12-30 00:07:01.875000,0.038,0.039,0.33601758966688067,Jpp-K
2005/07 - 2010/07,2008-01-28 23:46:48.984375,0.038,0.038,0.3741942677879706,Jpp-K
2005/08 - 2010/08,2008-02-29 00:02:17.109375,0.038,0.036,0.41237094590906054,Jpp-K
2005/09 - 2010/09,2008-03-31 01:17:45.234375,0.035,0.035,0.4488729533040896,Jpp-K
2005/10 - 2010/10,2008-04-30 00:57:32.343750,0.031,0.033,0.48191441188100725,Jpp-K
2005/11 - 2010/11,2008-05-31 01:13:00.468750,0.031,0.032,0.5131699923658744,Jpp-K
2005/12 - 2010/12,2008-06-30 00:52:47.578125,0.031,0.03,0.5444255728507414,Jpp-K
2006/01 - 2011/01,2008-07-31 01:08:15.703125,0.031,0.029,0.5756811533356085,Jpp-K
2006/02 - 2011/02,2008-08-29 01:16:31.406250,0.026,0.028,0.6045380985597149,Jpp-K
2006/03 - 2011/03,2008-09-28 00:56:18.515625,0.026,0.027,0.6309964085230604,Jpp-K
2006/04 - 2011/04,2008-10-29 00:11:46.640625,0.026,0.026,0.6574547184864059,Jpp-K
2006/05 - 2011/05,2008-11-27 23:51:33.750000,0.026,0.026,0.6839130284497514,Jpp-K
2006/06 - 2011/06,2008-12-29 00:07:01.875000,0.026,0.026,0.710371338413097,Jpp-K
2006/07 - 2011/07,2009-01-27 23:46:48.984375,0.025,0.026,0.7361675301799551,Jpp-K
2006/08 - 2011/08,2009-02-28 00:02:17.109375,0.025,0.025,0.7613016037503257,Jpp-K
2006/09 - 2011/09,2009-03-31 01:17:45.234375,0.025,0.025,0.7864356773206964,Jpp-K
2006/10 - 2011/10,2009-04-30 00:57:32.343750,0.025,0.024,0.8115697508910671,Jpp-K
2006/11 - 2011/11,2009-05-31 01:13:00.468750,0.023,0.024,0.8355092151323333,Jpp-K
2006/12 - 2011/12,2009-06-30 00:52:47.578125,0.023,0.023,0.8582540700444952,Jpp-K
2007/01 - 2012/01,2009-07-31 01:01:08.554688,0.023,0.023,0.880998924956657,Jpp-K
2007/02 - 2012/02,2009-08-29 01:02:17.109375,0.023,0.023,0.9037437798688188,Jpp-K
2007/03 - 2012/03,2009-09-28 12:56:44.882812,0.023,0.023,0.9264886347809806,Jpp-K
2007/04 - 2012/04,2009-10-29 12:09:03.164062,0.023,0.023,0.9495864534983411,Jpp-K
2007/05 - 2012/05,2009-11-28 11:43:39.140625,0.023,0.023,0.9730372360209003,Jpp-K
2007/06 - 2012/06,2009-12-29 11:55:57.421875,0.023,0.023,0.9964880185434595,Jpp-K
2007/07 - 2012/07,2010-01-28 12:02:43.476562,0.023,0.023,1.0199388010660186,Jpp-K
2007/08 - 2012/08,2010-02-28 12:15:01.757812,0.023,0.023,1.0430406393716112,Jpp-K
2007/09 - 2012/09,2010-03-31 12:55:09.960938,0.023,0.023,1.066094427020289,Jpp-K
2007/10 - 2012/10,2010-04-30 13:01:56.015625,0.023,0.023,1.0894491082290187,Jpp-K
2007/11 - 2012/11,2010-05-31 13:14:14.296875,0.023,0.023,1.1128037894377485,Jpp-K
2007/12 - 2012/12,2010-06-30 12:48:50.273438,0.023,0.023,1.1361584706464782,Jpp-K
2008/01 - 2013/01,2010-07-31 13:01:08.554688,0.023,0.023,1.1593351910123602,Jpp-K
2008/02 - 2013/02,2010-08-30 01:22:08.906250,0.023,0.023,1.1823339505353943,Jpp-K
2008/03 - 2013/03,2010-09-29 00:56:44.882812,0.023,0.023,1.2053327100584283,Jpp-K
2008/04 - 2013/04,2010-10-30 01:09:03.164062,0.023,0.023,1.2283314695814624,Jpp-K
2008/05 - 2013/05,2010-11-28 23:43:39.140625,0.023,0.023,1.2513302291044965,Jpp-K
2008/06 - 2013/06,2010-12-29 23:55:57.421875,0.023,0.023,1.2741869293386117,Jpp-K
2008/07 - 2013/07,2011-01-29 00:02:43.476562,0.023,0.023,1.2969015702838078,Jpp-K
2008/08 - 2013/08,2011-03-01 00:15:01.757812,0.023,0.023,1.319616211229004,Jpp-K
2008/09 - 2013/09,2011-04-01 00:55:09.960938,0.023,0.023,1.3423308521742001,Jpp-K
2008/10 - 2013/10,2011-05-01 01:01:56.015625,0.024,0.024,1.3657010473543778,Jpp-K
2008/11 - 2013/11,2011-06-01 01:14:14.296875,0.024,0.024,1.389726796769537,Jpp-K
2008/12 - 2013/12,2011-07-01 00:48:50.273438,0.024,0.024,1.4137525461846963,Jpp-K
2009/01 - 2014/01,2011-08-01 01:08:15.703125,0.024,0.022,1.4377782955998555,Jpp-K
2009/02 - 2014/02,2011-08-30 01:16:31.406250,0.024,0.019,1.4618040450150147,Jpp-K
2009/03 - 2014/03,2011-09-29 00:56:18.515625,0.012,0.017,1.479650546447374,Jpp-K
2009/04 - 2014/04,2011-10-30 01:11:46.640625,0.012,0.014,1.4913177998969331,Jpp-K
2009/05 - 2014/05,2011-11-28 23:51:33.750000,0.012,0.011,1.5029850533464924,Jpp-K
2009/06 - 2014/06,2011-12-30 00:07:01.875000,0.012,0.011,1.5146523067960516,Jpp-K
2009/07 - 2014/07,2012-01-28 23:46:48.984375,0.01,0.011,1.525694924988784,Jpp-K
2009/08 - 2014/08,2012-02-29 00:02:17.109375,0.01,0.011,1.536095036775805,Jpp-K
2009/09 - 2014/09,2012-03-31 01:17:45.234375,0.01,0.01,1.546477277413942,Jpp-K
2009/10 - 2014/10,2012-04-30 00:57:32.343750,0.01,0.01,1.5568595180520788,Jpp-K
2009/11 - 2014/11,2012-05-31 01:13:00.468750,0.01,0.009,1.5672417586902156,Jpp-K
2009/12 - 2014/12,2012-06-30 00:52:47.578125,0.007,0.009,1.576124205836095,Jpp-K
2010/01 - 2015/01,2012-07-31 01:08:15.703125,0.007,0.008,1.5835068594897166,Jpp-K
2010/02 - 2015/02,2012-08-29 01:16:31.406250,0.007,0.007,1.5908895131433383,Jpp-K
2010/03 - 2015/03,2012-09-28 00:56:18.515625,0.007,0.007,1.59827216679696,Jpp-K
2010/04 - 2015/04,2012-10-29 00:11:46.640625,0.007,0.006,1.6056548204505816,Jpp-K
2010/05 - 2015/05,2012-11-27 23:51:33.750000,0.005,0.006,1.6118689872091636,Jpp-K
2010/06 - 2015/06,2012-12-29 00:07:01.875000,0.005,0.006,1.616914667072706,Jpp-K
2010/07 - 2015/07,2013-01-27 23:46:48.984375,0.005,0.004,1.6219603469362482,Jpp-K
2010/08 - 2015/08,2013-02-28 00:02:17.109375,0.005,0.004,1.6270060267997906,Jpp-K
2010/09 - 2015/09,2013-03-31 00:17:45.234375,0.002,0.003,1.6305048491922207,Jpp-K
2010/10 - 2015/10,2013-04-30 00:57:32.343750,0.002,0.003,1.6324568141135387,Jpp-K
2010/11 - 2015/11,2013-05-31 01:13:00.468750,0.002,0.002,1.6344087790348567,Jpp-K
2010/12 - 2015/12,2013-06-30 00:52:47.578125,0.002,0.002,1.6363607439561747,Jpp-K
2011/01 - 2016/01,2013-07-31 01:01:08.554688,0.002,0.001,1.6383127088774927,Jpp-K
2011/02 - 2016/02,2013-08-29 01:02:17.109375,0.001,0.001,1.6396831378224306,Jpp-K
2011/03 - 2016/03,2013-09-28 12:56:44.882812,0.001,0.001,1.6404720307909884,Jpp-K
2011/04 - 2016/04,2013-10-29 12:09:03.164062,0.001,0.001,1.6412609237595461,Jpp-K
2011/05 - 2016/05,2013-11-28 11:43:39.140625,0.001,0.002,1.642049816728104,Jpp-K
2011/06 - 2016/06,2013-12-29 11:55:57.421875,0.003,0.003,1.6438422778155655,Jpp-K
2011/07 - 2016/07,2014-01-28 12:02:43.476562,0.004,0.003,1.6473362231627107,Jpp-K
2011/08 - 2016/08,2014-02-28 12:15:01.757812,0.004,0.004,1.6515280846506357,Jpp-K
2011/09 - 2016/09,2014-03-31 12:55:09.960938,0.004,0.005,1.6557199461385608,Jpp-K
2011/10 - 2016/10,2014-04-30 13:01:56.015625,0.004,0.005,1.6599118076264858,Jpp-K
2011/11 - 2016/11,2014-05-31 13:14:14.296875,0.006,0.005,1.6651396916713566,Jpp-K
2011/12 - 2016/12,2014-06-30 12:48:50.273438,0.006,0.006,1.671403598273173,Jpp-K
2012/01 - 2017/01,2014-07-31 13:01:08.554688,0.006,0.006,1.6776675048749894,Jpp-K
2012/02 - 2017/02,2014-08-30 01:22:08.906250,0.006,0.006,1.6839314114768058,Jpp-K
2012/03 - 2017/03,2014-09-29 00:56:44.882812,0.006,0.006,1.6901953180786222,Jpp-K
2012/04 - 2017/04,2014-10-30 00:09:03.164062,0.007,0.007,1.6967424470931292,Jpp-K
2012/05 - 2017/05,2014-11-28 23:43:39.140625,0.007,0.007,1.7035727985203266,Jpp-K
2012/06 - 2017/06,2014-12-29 23:55:57.421875,0.007,0.007,1.710403149947524,Jpp-K
2012/07 - 2017/07,2015-01-29 00:02:43.476562,0.007,0.007,1.7172335013747215,Jpp-K
2012/08 - 2017/08,2015-03-01 00:15:01.757812,0.008,0.007,1.7245046515017748,Jpp-K
2012/09 - 2017/09,2015-04-01 00:55:09.960938,0.008,0.008,1.7322166003286839,Jpp-K
2012/10 - 2017/10,2015-05-01 01:01:56.015625,0.008,0.008,1.739928549155593,Jpp-K
2012/11 - 2017/11,2015-06-01 01:14:14.296875,0.008,0.008,1.747640497982502,Jpp-K
2012/12 - 2017/12,2015-07-01 00:48:50.273438,0.008,0.007,1.755352446809411,Jpp-K
2013/01 - 2018/01,2015-08-01 01:08:15.703125,0.007,0.007,1.7625968602951616,Jpp-K
2013/02 - 2018/02,2015-08-30 01:16:31.406250,0.007,0.007,1.7693737384397537,Jpp-K
2013/03 - 2018/03,2015-09-29 00:56:18.515625,0.007,0.007,1.7761506165843457,Jpp-K
2013/04 - 2018/04,2015-10-30 00:11:46.640625,0.007,0.007,1.7829274947289377,Jpp-K
2013/05 - 2018/05,2015-11-28 23:51:33.750000,0.007,0.008,1.7900345409289002,Jpp-K
